2024-08-27 22:17:50,721 INFO    StreamThr :32760 [internal.py:wandb_internal():85] W&B internal server running at pid: 32760, started at: 2024-08-27 22:17:50.721424
2024-08-27 22:17:54,849 DEBUG   HandlerThread:32760 [handler.py:handle_request():158] handle_request: internal_messages
2024-08-27 22:17:55,016 DEBUG   SenderThread:32760 [sender.py:send():391] send: telemetry
2024-08-27 22:17:55,391 INFO    wandb-upload_0:32760 [upload_job.py:push():130] Uploaded file C:\Users\ISARAL~1\AppData\Local\Temp\tmpb9_s7ngtwandb\qnbz53ou-wandb-metadata.json
2024-08-27 22:17:55,863 DEBUG   HandlerThread:32760 [handler.py:handle_request():158] handle_request: internal_messages
2024-08-27 22:17:55,927 DEBUG   HandlerThread:32760 [handler.py:handle_request():158] handle_request: status_report
2024-08-27 22:17:55,952 DEBUG   SenderThread:32760 [sender.py:send():391] send: exit
2024-08-27 22:17:55,952 INFO    SenderThread:32760 [sender.py:send_exit():598] handling exit code: 1
2024-08-27 22:17:55,952 INFO    SenderThread:32760 [sender.py:send_exit():600] handling runtime: 2
2024-08-27 22:17:55,952 INFO    SenderThread:32760 [sender.py:_save_file():1466] saving file wandb-summary.json with policy end
2024-08-27 22:17:55,952 INFO    SenderThread:32760 [sender.py:send_exit():606] send defer
2024-08-27 22:17:55,952 DEBUG   HandlerThread:32760 [handler.py:handle_request():158] handle_request: defer
2024-08-27 22:17:55,957 INFO    HandlerThread:32760 [handler.py:handle_request_defer():184] handle defer: 0
2024-08-27 22:17:55,957 DEBUG   SenderThread:32760 [sender.py:send_request():418] send_request: defer
2024-08-27 22:17:55,957 INFO    SenderThread:32760 [sender.py:send_request_defer():622] handle sender defer: 0
2024-08-27 22:17:55,957 INFO    SenderThread:32760 [sender.py:transition_state():626] send defer: 1
2024-08-27 22:17:55,957 DEBUG   HandlerThread:32760 [handler.py:handle_request():158] handle_request: defer
2024-08-27 22:17:55,957 INFO    HandlerThread:32760 [handler.py:handle_request_defer():184] handle defer: 1
2024-08-27 22:17:55,957 DEBUG   SenderThread:32760 [sender.py:send_request():418] send_request: defer
2024-08-27 22:17:55,957 INFO    SenderThread:32760 [sender.py:send_request_defer():622] handle sender defer: 1
2024-08-27 22:17:55,957 INFO    SenderThread:32760 [sender.py:transition_state():626] send defer: 2
2024-08-27 22:17:55,957 DEBUG   HandlerThread:32760 [handler.py:handle_request():158] handle_request: defer
2024-08-27 22:17:55,957 INFO    HandlerThread:32760 [handler.py:handle_request_defer():184] handle defer: 2
2024-08-27 22:17:55,957 INFO    HandlerThread:32760 [system_monitor.py:finish():203] Stopping system monitor
2024-08-27 22:17:55,957 DEBUG   SystemMonitor:32760 [system_monitor.py:_start():172] Starting system metrics aggregation loop
2024-08-27 22:17:55,957 DEBUG   SystemMonitor:32760 [system_monitor.py:_start():179] Finished system metrics aggregation loop
2024-08-27 22:17:55,960 DEBUG   SystemMonitor:32760 [system_monitor.py:_start():183] Publishing last batch of metrics
2024-08-27 22:17:55,960 INFO    HandlerThread:32760 [interfaces.py:finish():200] Joined cpu monitor
2024-08-27 22:17:55,960 INFO    HandlerThread:32760 [interfaces.py:finish():200] Joined disk monitor
2024-08-27 22:17:55,962 INFO    HandlerThread:32760 [interfaces.py:finish():200] Joined memory monitor
2024-08-27 22:17:55,962 INFO    HandlerThread:32760 [interfaces.py:finish():200] Joined network monitor
2024-08-27 22:17:55,962 DEBUG   SenderThread:32760 [sender.py:send_request():418] send_request: defer
2024-08-27 22:17:55,962 INFO    SenderThread:32760 [sender.py:send_request_defer():622] handle sender defer: 2
2024-08-27 22:17:55,962 INFO    SenderThread:32760 [sender.py:transition_state():626] send defer: 3
2024-08-27 22:17:55,962 DEBUG   SenderThread:32760 [sender.py:send():391] send: stats
2024-08-27 22:17:55,962 DEBUG   HandlerThread:32760 [handler.py:handle_request():158] handle_request: defer
2024-08-27 22:17:55,962 INFO    HandlerThread:32760 [handler.py:handle_request_defer():184] handle defer: 3
2024-08-27 22:17:55,962 DEBUG   SenderThread:32760 [sender.py:send_request():418] send_request: defer
2024-08-27 22:17:55,962 INFO    SenderThread:32760 [sender.py:send_request_defer():622] handle sender defer: 3
2024-08-27 22:17:55,962 INFO    SenderThread:32760 [sender.py:transition_state():626] send defer: 4
2024-08-27 22:17:55,962 DEBUG   HandlerThread:32760 [handler.py:handle_request():158] handle_request: defer
2024-08-27 22:17:55,962 INFO    HandlerThread:32760 [handler.py:handle_request_defer():184] handle defer: 4
2024-08-27 22:17:55,962 DEBUG   SenderThread:32760 [sender.py:send_request():418] send_request: defer
2024-08-27 22:17:55,962 INFO    SenderThread:32760 [sender.py:send_request_defer():622] handle sender defer: 4
2024-08-27 22:17:55,962 INFO    SenderThread:32760 [sender.py:transition_state():626] send defer: 5
2024-08-27 22:17:55,962 DEBUG   HandlerThread:32760 [handler.py:handle_request():158] handle_request: defer
2024-08-27 22:17:55,962 INFO    HandlerThread:32760 [handler.py:handle_request_defer():184] handle defer: 5
2024-08-27 22:17:55,962 DEBUG   SenderThread:32760 [sender.py:send():391] send: summary
2024-08-27 22:17:55,962 INFO    SenderThread:32760 [sender.py:_save_file():1466] saving file wandb-summary.json with policy end
2024-08-27 22:17:55,969 DEBUG   SenderThread:32760 [sender.py:send_request():418] send_request: defer
2024-08-27 22:17:55,969 INFO    SenderThread:32760 [sender.py:send_request_defer():622] handle sender defer: 5
2024-08-27 22:17:55,969 INFO    SenderThread:32760 [sender.py:transition_state():626] send defer: 6
2024-08-27 22:17:55,969 DEBUG   HandlerThread:32760 [handler.py:handle_request():158] handle_request: defer
2024-08-27 22:17:55,969 INFO    HandlerThread:32760 [handler.py:handle_request_defer():184] handle defer: 6
2024-08-27 22:17:55,969 DEBUG   SenderThread:32760 [sender.py:send_request():418] send_request: defer
2024-08-27 22:17:55,969 INFO    SenderThread:32760 [sender.py:send_request_defer():622] handle sender defer: 6
2024-08-27 22:17:55,973 DEBUG   HandlerThread:32760 [handler.py:handle_request():158] handle_request: status_report
2024-08-27 22:17:56,587 INFO    Thread-16 :32760 [dir_watcher.py:_on_file_created():271] file/dir created: C:\Users\Isara Liyanage\Documents\GitHub\HealthBot_Plus\wandb\run-20240827_221750-bqz48kv1\files\output.log
2024-08-27 22:17:56,587 INFO    Thread-16 :32760 [dir_watcher.py:_on_file_created():271] file/dir created: C:\Users\Isara Liyanage\Documents\GitHub\HealthBot_Plus\wandb\run-20240827_221750-bqz48kv1\files\wandb-summary.json
2024-08-27 22:17:56,954 DEBUG   HandlerThread:32760 [handler.py:handle_request():158] handle_request: poll_exit
2024-08-27 22:17:57,054 INFO    SenderThread:32760 [sender.py:transition_state():626] send defer: 7
2024-08-27 22:17:57,054 DEBUG   SenderThread:32760 [sender.py:send_request():418] send_request: poll_exit
2024-08-27 22:17:57,054 DEBUG   HandlerThread:32760 [handler.py:handle_request():158] handle_request: defer
2024-08-27 22:17:57,054 INFO    HandlerThread:32760 [handler.py:handle_request_defer():184] handle defer: 7
2024-08-27 22:17:57,054 DEBUG   SenderThread:32760 [sender.py:send_request():418] send_request: defer
2024-08-27 22:17:57,054 INFO    SenderThread:32760 [sender.py:send_request_defer():622] handle sender defer: 7
2024-08-27 22:17:57,600 INFO    Thread-16 :32760 [dir_watcher.py:_on_file_modified():288] file/dir modified: C:\Users\Isara Liyanage\Documents\GitHub\HealthBot_Plus\wandb\run-20240827_221750-bqz48kv1\files\config.yaml
2024-08-27 22:17:57,939 INFO    SenderThread:32760 [sender.py:transition_state():626] send defer: 8
2024-08-27 22:17:57,939 DEBUG   HandlerThread:32760 [handler.py:handle_request():158] handle_request: defer
2024-08-27 22:17:57,939 INFO    HandlerThread:32760 [handler.py:handle_request_defer():184] handle defer: 8
2024-08-27 22:17:57,939 DEBUG   SenderThread:32760 [sender.py:send_request():418] send_request: defer
2024-08-27 22:17:57,939 INFO    SenderThread:32760 [sender.py:send_request_defer():622] handle sender defer: 8
2024-08-27 22:17:57,939 INFO    SenderThread:32760 [job_builder.py:build():443] Attempting to build job artifact
2024-08-27 22:17:57,939 INFO    SenderThread:32760 [job_builder.py:_get_source_type():572] is repo sourced job
2024-08-27 22:17:57,965 DEBUG   HandlerThread:32760 [handler.py:handle_request():158] handle_request: poll_exit
2024-08-27 22:17:58,039 INFO    SenderThread:32760 [job_builder.py:build():548] adding wandb-job metadata file
2024-08-27 22:17:58,072 INFO    SenderThread:32760 [sender.py:transition_state():626] send defer: 9
2024-08-27 22:17:58,072 DEBUG   SenderThread:32760 [sender.py:send_request():418] send_request: poll_exit
2024-08-27 22:17:58,072 DEBUG   HandlerThread:32760 [handler.py:handle_request():158] handle_request: defer
2024-08-27 22:17:58,072 INFO    HandlerThread:32760 [handler.py:handle_request_defer():184] handle defer: 9
2024-08-27 22:17:58,072 DEBUG   SenderThread:32760 [sender.py:send():391] send: artifact
2024-08-27 22:17:58,603 INFO    Thread-16 :32760 [dir_watcher.py:_on_file_modified():288] file/dir modified: C:\Users\Isara Liyanage\Documents\GitHub\HealthBot_Plus\wandb\run-20240827_221750-bqz48kv1\files\output.log
2024-08-27 22:17:58,998 DEBUG   HandlerThread:32760 [handler.py:handle_request():158] handle_request: poll_exit
2024-08-27 22:18:02,368 INFO    wandb-upload_1:32760 [upload_job.py:push():88] Uploaded file C:\Users\ISARAL~1\AppData\Local\Temp\tmpax1agqdz\wandb-job.json
2024-08-27 22:18:02,880 INFO    wandb-upload_0:32760 [upload_job.py:push():88] Uploaded file C:\Users\Isara Liyanage\AppData\Local\wandb\wandb\artifacts\staging\tmp_oeq5dy2
2024-08-27 22:18:04,040 DEBUG   HandlerThread:32760 [handler.py:handle_request():158] handle_request: keepalive
2024-08-27 22:18:05,234 INFO    SenderThread:32760 [sender.py:send_artifact():1549] sent artifact job-https___github.com_Isara-Li_HealthBot_Plus.git_HealthBot_Plus_App_backend_app.py - {'id': 'QXJ0aWZhY3Q6MTE2Nzk2OTk5MQ==', 'state': 'PENDING', 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjQxNzY5ODYzNw==', 'latestArtifact': None}}
2024-08-27 22:18:05,234 DEBUG   SenderThread:32760 [sender.py:send_request():418] send_request: defer
2024-08-27 22:18:05,234 DEBUG   HandlerThread:32760 [handler.py:handle_request():158] handle_request: status_report
2024-08-27 22:18:05,234 INFO    SenderThread:32760 [sender.py:send_request_defer():622] handle sender defer: 9
2024-08-27 22:18:05,234 INFO    SenderThread:32760 [dir_watcher.py:finish():358] shutting down directory watcher
2024-08-27 22:18:05,683 INFO    SenderThread:32760 [dir_watcher.py:finish():388] scan: C:\Users\Isara Liyanage\Documents\GitHub\HealthBot_Plus\wandb\run-20240827_221750-bqz48kv1\files
2024-08-27 22:18:05,685 INFO    SenderThread:32760 [dir_watcher.py:finish():402] scan save: C:\Users\Isara Liyanage\Documents\GitHub\HealthBot_Plus\wandb\run-20240827_221750-bqz48kv1\files\config.yaml config.yaml
2024-08-27 22:18:05,685 INFO    SenderThread:32760 [dir_watcher.py:finish():402] scan save: C:\Users\Isara Liyanage\Documents\GitHub\HealthBot_Plus\wandb\run-20240827_221750-bqz48kv1\files\output.log output.log
2024-08-27 22:18:05,685 INFO    SenderThread:32760 [dir_watcher.py:finish():402] scan save: C:\Users\Isara Liyanage\Documents\GitHub\HealthBot_Plus\wandb\run-20240827_221750-bqz48kv1\files\requirements.txt requirements.txt
2024-08-27 22:18:05,689 INFO    SenderThread:32760 [dir_watcher.py:finish():402] scan save: C:\Users\Isara Liyanage\Documents\GitHub\HealthBot_Plus\wandb\run-20240827_221750-bqz48kv1\files\wandb-metadata.json wandb-metadata.json
2024-08-27 22:18:05,692 INFO    SenderThread:32760 [dir_watcher.py:finish():402] scan save: C:\Users\Isara Liyanage\Documents\GitHub\HealthBot_Plus\wandb\run-20240827_221750-bqz48kv1\files\wandb-summary.json wandb-summary.json
2024-08-27 22:18:05,692 INFO    SenderThread:32760 [sender.py:transition_state():626] send defer: 10
2024-08-27 22:18:05,692 DEBUG   SenderThread:32760 [sender.py:send_request():418] send_request: poll_exit
2024-08-27 22:18:05,692 DEBUG   HandlerThread:32760 [handler.py:handle_request():158] handle_request: defer
2024-08-27 22:18:05,692 INFO    HandlerThread:32760 [handler.py:handle_request_defer():184] handle defer: 10
2024-08-27 22:18:05,697 DEBUG   SenderThread:32760 [sender.py:send_request():418] send_request: defer
2024-08-27 22:18:05,699 INFO    SenderThread:32760 [sender.py:send_request_defer():622] handle sender defer: 10
2024-08-27 22:18:05,699 INFO    SenderThread:32760 [file_pusher.py:finish():169] shutting down file pusher
2024-08-27 22:18:06,066 DEBUG   HandlerThread:32760 [handler.py:handle_request():158] handle_request: poll_exit
2024-08-27 22:18:06,066 DEBUG   SenderThread:32760 [sender.py:send_request():418] send_request: poll_exit
2024-08-27 22:18:06,635 INFO    wandb-upload_1:32760 [upload_job.py:push():130] Uploaded file C:\Users\Isara Liyanage\Documents\GitHub\HealthBot_Plus\wandb\run-20240827_221750-bqz48kv1\files\config.yaml
2024-08-27 22:18:06,635 INFO    wandb-upload_0:32760 [upload_job.py:push():130] Uploaded file C:\Users\Isara Liyanage\Documents\GitHub\HealthBot_Plus\wandb\run-20240827_221750-bqz48kv1\files\output.log
2024-08-27 22:18:07,075 DEBUG   HandlerThread:32760 [handler.py:handle_request():158] handle_request: poll_exit
2024-08-27 22:18:07,075 DEBUG   SenderThread:32760 [sender.py:send_request():418] send_request: poll_exit
2024-08-27 22:18:07,418 INFO    wandb-upload_2:32760 [upload_job.py:push():130] Uploaded file C:\Users\Isara Liyanage\Documents\GitHub\HealthBot_Plus\wandb\run-20240827_221750-bqz48kv1\files\requirements.txt
2024-08-27 22:18:07,433 INFO    wandb-upload_3:32760 [upload_job.py:push():130] Uploaded file C:\Users\Isara Liyanage\Documents\GitHub\HealthBot_Plus\wandb\run-20240827_221750-bqz48kv1\files\wandb-summary.json
2024-08-27 22:18:07,637 INFO    Thread-15 (_thread_body):32760 [sender.py:transition_state():626] send defer: 11
2024-08-27 22:18:07,637 DEBUG   HandlerThread:32760 [handler.py:handle_request():158] handle_request: defer
2024-08-27 22:18:07,637 INFO    HandlerThread:32760 [handler.py:handle_request_defer():184] handle defer: 11
2024-08-27 22:18:07,637 DEBUG   SenderThread:32760 [sender.py:send_request():418] send_request: defer
2024-08-27 22:18:07,637 INFO    SenderThread:32760 [sender.py:send_request_defer():622] handle sender defer: 11
2024-08-27 22:18:07,637 INFO    SenderThread:32760 [file_pusher.py:join():175] waiting for file pusher
2024-08-27 22:18:07,637 INFO    SenderThread:32760 [sender.py:transition_state():626] send defer: 12
2024-08-27 22:18:07,637 DEBUG   HandlerThread:32760 [handler.py:handle_request():158] handle_request: defer
2024-08-27 22:18:07,637 INFO    HandlerThread:32760 [handler.py:handle_request_defer():184] handle defer: 12
2024-08-27 22:18:07,637 DEBUG   SenderThread:32760 [sender.py:send_request():418] send_request: defer
2024-08-27 22:18:07,637 INFO    SenderThread:32760 [sender.py:send_request_defer():622] handle sender defer: 12
2024-08-27 22:18:07,637 INFO    SenderThread:32760 [file_stream.py:finish():601] file stream finish called
2024-08-27 22:18:08,085 DEBUG   HandlerThread:32760 [handler.py:handle_request():158] handle_request: poll_exit
2024-08-27 22:18:08,101 INFO    SenderThread:32760 [file_stream.py:finish():605] file stream finish is done
2024-08-27 22:18:08,103 INFO    SenderThread:32760 [sender.py:transition_state():626] send defer: 13
2024-08-27 22:18:08,103 DEBUG   SenderThread:32760 [sender.py:send_request():418] send_request: poll_exit
2024-08-27 22:18:08,103 DEBUG   HandlerThread:32760 [handler.py:handle_request():158] handle_request: defer
2024-08-27 22:18:08,103 INFO    HandlerThread:32760 [handler.py:handle_request_defer():184] handle defer: 13
2024-08-27 22:18:08,103 DEBUG   SenderThread:32760 [sender.py:send_request():418] send_request: defer
2024-08-27 22:18:08,103 INFO    SenderThread:32760 [sender.py:send_request_defer():622] handle sender defer: 13
2024-08-27 22:18:08,103 INFO    SenderThread:32760 [sender.py:transition_state():626] send defer: 14
2024-08-27 22:18:08,103 DEBUG   HandlerThread:32760 [handler.py:handle_request():158] handle_request: defer
2024-08-27 22:18:08,103 DEBUG   SenderThread:32760 [sender.py:send():391] send: final
2024-08-27 22:18:08,103 INFO    HandlerThread:32760 [handler.py:handle_request_defer():184] handle defer: 14
2024-08-27 22:18:08,103 DEBUG   SenderThread:32760 [sender.py:send():391] send: footer
2024-08-27 22:18:08,103 DEBUG   SenderThread:32760 [sender.py:send_request():418] send_request: defer
2024-08-27 22:18:08,103 INFO    SenderThread:32760 [sender.py:send_request_defer():622] handle sender defer: 14
2024-08-27 22:18:08,103 DEBUG   HandlerThread:32760 [handler.py:handle_request():158] handle_request: poll_exit
2024-08-27 22:18:08,103 DEBUG   HandlerThread:32760 [handler.py:handle_request():158] handle_request: server_info
2024-08-27 22:18:08,103 DEBUG   HandlerThread:32760 [handler.py:handle_request():158] handle_request: poll_exit
2024-08-27 22:18:08,103 DEBUG   SenderThread:32760 [sender.py:send_request():418] send_request: poll_exit
2024-08-27 22:18:08,103 DEBUG   HandlerThread:32760 [handler.py:handle_request():158] handle_request: get_summary
2024-08-27 22:18:08,103 DEBUG   SenderThread:32760 [sender.py:send_request():418] send_request: server_info
2024-08-27 22:18:08,103 DEBUG   HandlerThread:32760 [handler.py:handle_request():158] handle_request: sampled_history
2024-08-27 22:18:08,103 DEBUG   HandlerThread:32760 [handler.py:handle_request():158] handle_request: internal_messages
2024-08-27 22:18:08,507 DEBUG   SenderThread:32760 [sender.py:send_request():418] send_request: poll_exit
2024-08-27 22:18:08,507 INFO    MainThread:32760 [wandb_run.py:_footer_history_summary_info():4076] rendering history
2024-08-27 22:18:08,507 INFO    MainThread:32760 [wandb_run.py:_footer_history_summary_info():4108] rendering summary
2024-08-27 22:18:08,507 INFO    MainThread:32760 [wandb_run.py:_footer_sync_info():4035] logging synced files
2024-08-27 22:18:08,507 DEBUG   HandlerThread:32760 [handler.py:handle_request():158] handle_request: shutdown
2024-08-27 22:18:08,507 INFO    HandlerThread:32760 [handler.py:finish():880] shutting down handler
2024-08-27 22:18:09,115 INFO    WriterThread:32760 [datastore.py:close():296] close: C:\Users\Isara Liyanage\Documents\GitHub\HealthBot_Plus\wandb\run-20240827_221750-bqz48kv1\run-bqz48kv1.wandb
2024-08-27 22:18:09,518 INFO    SenderThread:32760 [sender.py:finish():1631] shutting down sender
2024-08-27 22:18:09,518 INFO    SenderThread:32760 [file_pusher.py:finish():169] shutting down file pusher
2024-08-27 22:18:09,518 INFO    SenderThread:32760 [file_pusher.py:join():175] waiting for file pusher
