2024-08-27 21:48:16,668 INFO    StreamThr :28172 [internal.py:wandb_internal():85] W&B internal server running at pid: 28172, started at: 2024-08-27 21:48:16.668114
2024-08-27 21:48:29,026 INFO    SenderThread:28172 [file_stream.py:finish():605] file stream finish is done
2024-08-27 21:48:29,026 INFO    SenderThread:28172 [sender.py:transition_state():626] send defer: 13
2024-08-27 21:48:29,026 DEBUG   HandlerThread:28172 [handler.py:handle_request():158] handle_request: defer
2024-08-27 21:48:29,026 INFO    HandlerThread:28172 [handler.py:handle_request_defer():184] handle defer: 13
2024-08-27 21:48:29,026 DEBUG   SenderThread:28172 [sender.py:send_request():418] send_request: defer
2024-08-27 21:48:29,026 INFO    SenderThread:28172 [sender.py:send_request_defer():622] handle sender defer: 13
2024-08-27 21:48:29,026 INFO    SenderThread:28172 [sender.py:transition_state():626] send defer: 14
2024-08-27 21:48:29,026 DEBUG   HandlerThread:28172 [handler.py:handle_request():158] handle_request: defer
2024-08-27 21:48:29,026 DEBUG   SenderThread:28172 [sender.py:send():391] send: final
2024-08-27 21:48:29,026 INFO    HandlerThread:28172 [handler.py:handle_request_defer():184] handle defer: 14
2024-08-27 21:48:29,026 DEBUG   SenderThread:28172 [sender.py:send():391] send: footer
2024-08-27 21:48:29,026 DEBUG   SenderThread:28172 [sender.py:send_request():418] send_request: defer
2024-08-27 21:48:29,026 INFO    SenderThread:28172 [sender.py:send_request_defer():622] handle sender defer: 14
2024-08-27 21:48:29,026 DEBUG   HandlerThread:28172 [handler.py:handle_request():158] handle_request: poll_exit
2024-08-27 21:48:29,026 DEBUG   HandlerThread:28172 [handler.py:handle_request():158] handle_request: server_info
2024-08-27 21:48:29,026 DEBUG   HandlerThread:28172 [handler.py:handle_request():158] handle_request: poll_exit
2024-08-27 21:48:29,026 DEBUG   SenderThread:28172 [sender.py:send_request():418] send_request: poll_exit
2024-08-27 21:48:29,026 DEBUG   HandlerThread:28172 [handler.py:handle_request():158] handle_request: get_summary
2024-08-27 21:48:29,026 DEBUG   SenderThread:28172 [sender.py:send_request():418] send_request: server_info
2024-08-27 21:48:29,026 DEBUG   HandlerThread:28172 [handler.py:handle_request():158] handle_request: sampled_history
2024-08-27 21:48:29,026 DEBUG   HandlerThread:28172 [handler.py:handle_request():158] handle_request: internal_messages
2024-08-27 21:48:29,426 DEBUG   SenderThread:28172 [sender.py:send_request():418] send_request: poll_exit
2024-08-27 21:48:29,426 INFO    MainThread:28172 [wandb_run.py:_footer_history_summary_info():4076] rendering history
2024-08-27 21:48:29,426 INFO    MainThread:28172 [wandb_run.py:_footer_history_summary_info():4108] rendering summary
2024-08-27 21:48:29,426 INFO    MainThread:28172 [wandb_run.py:_footer_sync_info():4035] logging synced files
2024-08-27 21:48:29,441 DEBUG   HandlerThread:28172 [handler.py:handle_request():158] handle_request: shutdown
2024-08-27 21:48:29,441 INFO    HandlerThread:28172 [handler.py:finish():880] shutting down handler
2024-08-27 21:48:30,050 INFO    WriterThread:28172 [datastore.py:close():296] close: C:\Users\Isara Liyanage\Documents\GitHub\HealthBot_Plus\wandb\run-20240827_214816-xc3vrzgt\run-xc3vrzgt.wandb
2024-08-27 21:48:30,450 INFO    SenderThread:28172 [sender.py:finish():1631] shutting down sender
2024-08-27 21:48:30,450 INFO    SenderThread:28172 [file_pusher.py:finish():169] shutting down file pusher
2024-08-27 21:48:30,450 INFO    SenderThread:28172 [file_pusher.py:join():175] waiting for file pusher
